step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
684,CASH_OUT,157408.59,C1064007898,11989.72,0.0,C2078829680,50731653.62,50889062.2,0,0
112,CASH_OUT,42418.85,C1471675468,42418.85,0.0,C2104637765,0.0,42418.85,1,0
204,CASH_OUT,216124.99,C1861111633,47041.0,0.0,C172198136,88962.67,305087.66,0,0
353,CASH_IN,130634.17,C599466673,1571449.72,1702083.89,C1733279069,991473.67,860839.5,0,0
208,PAYMENT,12306.53,C1473235208,0.0,0.0,M1710875631,0.0,0.0,0,0
332,CASH_OUT,277065.07,C617817010,10261.0,0.0,C692457278,0.0,277065.07,0,0
158,CASH_OUT,365946.4,C503706267,0.0,0.0,C1033020874,776006.53,1250813.13,0,0
22,TRANSFER,2068118.36,C1472367087,2068118.36,0.0,C52390890,0.0,0.0,1,0
18,TRANSFER,1106107.78,C430581518,0.0,0.0,C1185525558,10216719.11,11589467.16,0,0
370,PAYMENT,17882.14,C940940277,36674.0,18791.86,M1560560072,0.0,0.0,0,0
381,PAYMENT,5323.27,C279608034,16963.0,11639.73,M137687974,0.0,0.0,0,0
664,CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,1,0
154,CASH_OUT,351373.63,C1826474510,329492.0,0.0,C407146479,64498.92,415872.56,0,0
9,CASH_OUT,135101.09,C404403061,0.0,0.0,C1137805002,149252.11,1957240.0,0,0
211,PAYMENT,9695.13,C246957099,0.0,0.0,M480074063,0.0,0.0,0,0
141,TRANSFER,196.43,C91628276,0.0,0.0,C1097970747,1067079.87,1067276.3,0,0
367,CASH_OUT,435867.16,C1210833971,435867.16,0.0,C363013236,186826.4,622693.55,1,0
281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,1,0
721,CASH_OUT,23639.56,C427738422,23639.56,0.0,C950599910,140063.53,163703.1,1,0
136,CASH_OUT,339536.38,C1167270089,81273.0,0.0,C219458956,0.0,339536.38,0,0
19,CASH_OUT,469575.66,C475440441,74790.0,0.0,C726925212,0.0,419029.17,0,0
41,CASH_IN,188101.56,C365730360,257257.12,445358.68,C2004713187,401721.27,213619.71,0,0
304,TRANSFER,9544182.36,C2131205582,309336.0,0.0,C489361790,24777.78,9568960.14,0,0
256,CASH_IN,95256.11,C558382720,10166.0,105422.11,C594846614,0.0,0.0,0,0
587,TRANSFER,112573.21,C232739451,0.0,0.0,C1646688593,642308.93,754882.14,0,0
156,PAYMENT,5892.54,C807059967,0.0,0.0,M681847437,0.0,0.0,0,0
359,TRANSFER,242810.87,C2098188271,0.0,0.0,C902563443,1148360.09,1391170.96,0,0
179,TRANSFER,189031.15,C33116854,0.0,0.0,C2099089843,194004.65,383035.8,0,0
18,CASH_OUT,74950.63,C1379194178,20321.0,0.0,C52642663,0.0,351672.94,0,0
142,CASH_OUT,239328.18,C864119202,1192.0,0.0,C813674546,0.0,239328.18,0,0
33,PAYMENT,11382.54,C1296144391,9585.0,0.0,M1752676790,0.0,0.0,0,0
589,CASH_OUT,441919.62,C839895398,0.0,0.0,C1886241950,1179091.99,1621011.61,0,0
361,TRANSFER,1082308.05,C39420818,1082308.05,0.0,C105774839,0.0,0.0,1,0
260,CASH_OUT,847383.45,C148215459,847383.45,0.0,C169598416,1465042.43,2312425.88,1,0
45,CASH_IN,46730.95,C1308393818,6107313.96,6154044.91,C1127854815,155358.02,108627.07,0,0
305,CASH_OUT,5206.36,C2134430347,5070.0,0.0,C1530703011,10534281.26,10539487.63,0,0
184,CASH_IN,138313.21,C381913522,634565.27,772878.48,C1846490753,502573.26,364260.05,0,0
10,PAYMENT,17280.45,C221165328,0.0,0.0,M344906764,0.0,0.0,0,0
523,CASH_OUT,921894.19,C1069707218,921894.19,0.0,C1691436572,523285.83,1445180.02,1,0
10,CASH_IN,29472.36,C1034959522,3393783.48,3423255.84,C296412386,61463.15,0.0,0,0
396,CASH_IN,30267.85,C1367575242,99919.0,130186.85,C1079863947,81605.57,51337.72,0,0
396,CASH_IN,145874.79,C309866555,452687.1,598561.89,C1038576085,280271.15,134396.35,0,0
31,CASH_OUT,335219.49,C89283631,335219.49,0.0,C1228650470,111675.56,446895.05,1,0
398,CASH_OUT,361117.2,C1351438720,70864.0,0.0,C849365695,924219.88,1285337.09,0,0
204,CASH_OUT,207472.92,C1680340674,22865.0,0.0,C977089158,0.0,207472.92,0,0
18,CASH_IN,151963.0,C1685827158,2354159.69,2506122.68,C1043406757,1091941.02,939978.02,0,0
346,CASH_OUT,516355.22,C600529356,516355.22,0.0,C213193804,146473.93,662829.14,1,0
347,CASH_IN,98767.3,C1228118846,4401293.9,4500061.19,C390180329,152735.18,53967.88,0,0
349,CASH_OUT,127201.27,C2112101329,292254.0,165052.73,C797860561,196142.74,323344.01,0,0
141,CASH_OUT,184094.47,C1031297533,0.0,0.0,C472419321,484227.25,668321.72,0,0
41,PAYMENT,2384.22,C842629343,6216.0,3831.78,M793719458,0.0,0.0,0,0
208,CASH_IN,5379.48,C1519408125,21548.0,26927.48,C622710401,30741.6,25362.12,0,0
7,PAYMENT,6574.36,C1667277890,16462.0,9887.64,M1418811821,0.0,0.0,0,0
178,CASH_OUT,306646.73,C153242644,10840.0,0.0,C1596262863,6468.0,313114.73,0,0
279,CASH_IN,101858.92,C1906731463,19011.0,120869.92,C1934427635,201641.6,99782.68,0,0
102,CASH_OUT,548335.12,C687300462,548335.12,0.0,C1048805642,6534669.47,7083004.6,1,0
569,CASH_IN,196715.72,C264324873,50317.0,247032.72,C535163549,0.0,0.0,0,0
393,CASH_OUT,29261.6,C1522822022,156343.0,127081.4,C78410480,1292324.63,1321586.22,0,0
307,CASH_OUT,232407.92,C29134573,0.0,0.0,C1687827201,513344.98,745752.9,0,0
700,TRANSFER,635409.32,C818444263,635409.32,0.0,C2044514813,0.0,0.0,1,0
229,CASH_IN,51609.33,C1029336002,47392.0,99001.33,C1485188453,65712.05,14102.72,0,0
302,CASH_OUT,43235.71,C1465935638,43235.71,0.0,C1136959113,54838.13,98073.84,1,0
308,TRANSFER,1746084.03,C808511453,24183.0,0.0,C469647932,0.0,1746084.03,0,0
209,CASH_OUT,199498.86,C281809637,20279.0,0.0,C1121916746,0.0,199498.86,0,0
347,CASH_OUT,151769.66,C991386701,20821.0,0.0,C364982756,1195819.73,1347589.39,0,0
40,PAYMENT,20655.17,C1904754984,0.0,0.0,M1141120725,0.0,0.0,0,0
416,TRANSFER,10000000.0,C298387535,13019699.77,3019699.77,C662194461,0.0,0.0,1,0
138,CASH_OUT,106167.76,C155662959,31878.0,0.0,C551232630,332869.59,439037.35,0,0
285,PAYMENT,10159.29,C1889801909,10717.0,557.71,M1620279546,0.0,0.0,0,0
302,PAYMENT,5125.23,C204835106,222.0,0.0,M437910829,0.0,0.0,0,0
303,PAYMENT,3765.69,C1283691852,209157.0,205391.31,M1198628413,0.0,0.0,0,0
235,PAYMENT,10597.51,C1003139273,932.0,0.0,M1998984653,0.0,0.0,0,0
158,CASH_OUT,229998.16,C638900820,170951.73,0.0,C749222595,488776.07,718774.23,0,0
129,PAYMENT,2083.05,C1849153925,51640.0,49556.95,M1375425648,0.0,0.0,0,0
139,CASH_OUT,330184.55,C1587434507,406926.0,76741.45,C886811333,871862.73,1202047.27,0,0
143,PAYMENT,16077.81,C2069599395,0.0,0.0,M1956896192,0.0,0.0,0,0
332,TRANSFER,115425.92,C325104657,261.0,0.0,C500576391,564186.3,679612.22,0,0
56,TRANSFER,829885.13,C633571752,829885.13,0.0,C22428002,0.0,0.0,1,0
163,CASH_OUT,168166.33,C2066838891,20595.0,0.0,C1741553611,0.0,168166.33,0,0
41,CASH_OUT,384361.62,C1915868549,0.0,0.0,C22323336,4062118.35,4502819.42,0,0
157,CASH_OUT,417744.58,C2004709297,252543.0,0.0,C1917571819,30319.0,630028.97,0,0
37,TRANSFER,471383.85,C170505564,0.0,0.0,C1589831947,2758657.7,3230041.55,0,0
236,TRANSFER,151851.62,C1203064563,215681.69,63830.07,C1101277676,860254.62,1012106.23,0,0
19,PAYMENT,2275.01,C2070176956,1965.98,0.0,M777653596,0.0,0.0,0,0
561,CASH_OUT,348983.86,C1006058561,348983.86,0.0,C235524557,73131.44,422115.3,1,0
327,TRANSFER,1803830.84,C1389534794,0.0,0.0,C2059010552,3593353.01,5397183.84,0,0
145,CASH_OUT,3572736.74,C1733969838,3572736.74,0.0,C1915229733,1362451.86,4935188.59,1,0
206,CASH_OUT,135080.58,C2115666997,17901.0,0.0,C1379715360,440728.43,575809.01,0,0
456,TRANSFER,585396.14,C732924093,585396.14,0.0,C1550431717,0.0,0.0,1,0
600,TRANSFER,1649039.58,C114531117,1649039.58,0.0,C267782135,0.0,0.0,1,0
376,CASH_IN,199068.28,C1375585022,1858001.03,2057069.31,C1248650734,717479.0,518410.72,0,0
394,CASH_OUT,19532.16,C718642684,4604.86,0.0,C792250275,694709.78,714241.94,0,0
181,CASH_IN,92259.83,C1451791127,3049056.29,3141316.12,C1223443180,319718.93,227459.1,0,0
544,TRANSFER,1101039.17,C141828393,10440.0,0.0,C201164216,50521.56,1151560.73,0,0
574,PAYMENT,9203.31,C823394853,0.0,0.0,M1051778773,0.0,0.0,0,0
378,CASH_OUT,144246.24,C1022406047,0.0,0.0,C1299968076,1929583.0,2073829.24,0,0
722,TRANSFER,59263.88,C2141452552,59263.88,0.0,C1620015007,0.0,0.0,1,0
250,TRANSFER,156039.36,C1442710040,156039.36,0.0,C1844625482,0.0,0.0,1,0
234,PAYMENT,2456.04,C1296419882,0.0,0.0,M1352581096,0.0,0.0,0,0
301,TRANSFER,82665.47,C1241022919,82665.47,0.0,C778090649,0.0,0.0,1,0
328,CASH_OUT,116386.41,C110717041,0.0,0.0,C1795316339,283224.92,399611.33,0,0
283,PAYMENT,10963.88,C2098026717,0.0,0.0,M1607692715,0.0,0.0,0,0
330,CASH_OUT,422166.77,C1849011983,0.0,0.0,C2072481395,1858976.78,2281143.55,0,0
359,TRANSFER,45271.85,C1007340530,45271.85,0.0,C527429443,0.0,0.0,1,0
563,TRANSFER,2905831.61,C174689091,2905831.61,0.0,C138574758,0.0,0.0,1,0
226,CASH_OUT,229017.13,C1994949289,0.0,0.0,C989313013,1985395.55,2214412.68,0,0
395,CASH_OUT,199478.49,C365824781,100796.0,0.0,C1527891658,0.0,199478.49,0,0
177,PAYMENT,470.52,C2086636272,0.0,0.0,M57489827,0.0,0.0,0,0
11,TRANSFER,905688.94,C32453237,210791.7,0.0,C2036822517,9280714.5,10186403.44,0,0
395,TRANSFER,117683.42,C461302689,117683.42,0.0,C96260697,0.0,0.0,1,0
140,CASH_OUT,66454.06,C1688306363,291.0,0.0,C166326663,0.0,66454.06,0,0
40,CASH_IN,225267.12,C1191001015,3592.0,228859.12,C405155454,178691.55,0.0,0,0
403,TRANSFER,196254.03,C828932813,196254.03,0.0,C1502933385,0.0,0.0,1,0
379,PAYMENT,11772.64,C1257685460,29348.0,17575.36,M1253852249,0.0,0.0,0,0
138,CASH_OUT,139794.47,C625810405,567801.15,428006.68,C1763889280,8277913.03,8417707.5,0,0
404,PAYMENT,1328.19,C921628979,51002.0,49673.81,M451828185,0.0,0.0,0,0
428,CASH_IN,103941.78,C1427562882,117.0,104058.78,C1973912769,0.0,0.0,0,0
37,CASH_OUT,253762.24,C457547431,36786.0,0.0,C223579714,0.0,253762.24,0,0
250,CASH_OUT,186812.31,C564540738,1072.0,0.0,C878419948,490643.11,579815.99,0,0
277,PAYMENT,11279.63,C1890191257,11010.0,0.0,M1272022734,0.0,0.0,0,0
206,PAYMENT,8316.3,C1449935245,291118.12,282801.81,M975421531,0.0,0.0,0,0
44,CASH_OUT,51911.41,C289387284,0.0,0.0,C1517895969,101310.01,153221.41,0,0
589,CASH_IN,707399.94,C1341282081,2612501.46,3319901.41,C1728643577,989997.92,282597.98,0,0
282,PAYMENT,6435.94,C1198539713,277.0,0.0,M776610530,0.0,0.0,0,0
523,CASH_OUT,248799.49,C853284926,248799.49,0.0,C1409000148,323143.23,571942.72,1,0
180,CASH_IN,423297.06,C1220199931,25525872.59,25949169.66,C265108079,16414322.73,15991025.67,0,0
247,CASH_OUT,802421.39,C369107118,802421.39,0.0,C463164064,11846261.68,12648683.06,1,0
374,CASH_IN,11283.31,C1537706023,222434.0,233717.31,C1477908363,81440.06,70156.75,0,0
184,PAYMENT,12684.23,C1672256514,508.0,0.0,M36737842,0.0,0.0,0,0
405,PAYMENT,9191.25,C1307263865,0.0,0.0,M941278136,0.0,0.0,0,0
355,PAYMENT,10754.87,C1234759393,0.0,0.0,M820339852,0.0,0.0,0,0
260,CASH_IN,307184.53,C1580227443,475089.15,782273.68,C430992912,788191.1,481006.57,0,0
186,CASH_OUT,136524.37,C1644731711,0.0,0.0,C1854795995,1931210.49,2067734.86,0,0
351,CASH_IN,315303.5,C2013632601,99568.0,414871.5,C1160548647,0.0,0.0,0,0
374,CASH_OUT,258070.43,C815366798,0.0,0.0,C666136659,954895.13,1212965.56,0,0
688,TRANSFER,94745.7,C1430942575,0.0,0.0,C1972782989,227485.2,322230.9,0,0
478,PAYMENT,3170.27,C435119230,22634.0,19463.73,M1190748542,0.0,0.0,0,0
130,CASH_IN,12161.43,C886228090,4875.0,17036.43,C1849300624,3953185.87,3941024.44,0,0
323,CASH_OUT,120316.78,C1357134630,432088.0,311771.22,C1235172453,22397.52,142714.3,0,0
383,CASH_OUT,167907.12,C723141426,167907.12,0.0,C1701498090,112544.38,280451.5,1,0
401,CASH_OUT,155895.01,C1943253150,136198.78,0.0,C729033831,328073.74,483968.76,0,0
160,CASH_IN,188261.53,C1694080475,1979234.24,2167495.77,C121199388,335528.12,147266.58,0,0
306,PAYMENT,12573.98,C920604715,0.0,0.0,M914669866,0.0,0.0,0,0
182,CASH_IN,474911.93,C1738020274,71603.0,546514.93,C1405868403,0.0,0.0,0,0
161,PAYMENT,62710.14,C295775011,0.0,0.0,M1328621664,0.0,0.0,0,0
225,TRANSFER,10276.87,C1132693600,10276.87,0.0,C1185292292,0.0,0.0,1,0
139,PAYMENT,12867.1,C1584967763,0.0,0.0,M1629191505,0.0,0.0,0,0
161,CASH_OUT,237888.34,C1096138579,0.0,0.0,C284368007,5162098.48,5399986.82,0,0
208,CASH_OUT,154105.22,C69653282,50721.0,0.0,C931870310,0.0,154105.22,0,0
379,PAYMENT,10630.89,C27128668,57982.15,47351.25,M1933442803,0.0,0.0,0,0
373,CASH_IN,81119.62,C956496158,103522.0,184641.62,C1795487001,1381048.8,1299929.19,0,0
35,CASH_OUT,154128.72,C2066472877,0.0,0.0,C1227601513,548281.07,702409.8,0,0
353,CASH_OUT,27428.75,C713408398,0.0,0.0,C2117019251,5258116.5,5285545.25,0,0
352,CASH_OUT,239857.07,C435792189,470.0,0.0,C2009434310,430293.36,670150.43,0,0
249,PAYMENT,2061.46,C1135174499,386168.53,384107.07,M131549225,0.0,0.0,0,0
161,CASH_OUT,464263.3,C251974997,282155.0,0.0,C584420944,2683778.77,3148042.08,0,0
182,PAYMENT,4611.75,C1392068858,87178.0,82566.25,M88237702,0.0,0.0,0,0
162,CASH_IN,144834.76,C1338741247,2469466.2,2614300.97,C1559091769,298092.56,153257.8,0,0
10,CASH_IN,145167.07,C1945729404,7496681.1,7641848.17,C918447300,206738.0,0.0,0,0
303,CASH_OUT,124343.3,C1094885145,0.0,0.0,C337159159,2815915.33,2940258.63,0,0
260,CASH_IN,100901.62,C1703195796,880992.44,981894.07,C488178939,158879.31,57977.68,0,0
159,PAYMENT,33855.82,C2012937876,148365.1,114509.27,M1850562140,0.0,0.0,0,0
450,TRANSFER,36267.62,C982513894,36267.62,0.0,C865044477,0.0,0.0,1,0
207,PAYMENT,110.82,C12221406,77854.48,77743.67,M91189854,0.0,0.0,0,0
400,CASH_OUT,164609.16,C185840541,331506.0,166896.84,C673970419,43907.6,208516.76,0,0
705,TRANSFER,404394.04,C57037472,404394.04,0.0,C149688378,0.0,0.0,1,0
204,CASH_IN,171497.84,C494137684,6462.0,177959.84,C1829590931,1509581.05,1098793.13,0,0
306,CASH_OUT,83289.68,C2130704490,0.0,0.0,C623986005,2830398.79,2913688.47,0,0
86,CASH_OUT,21829.31,C1952555964,21829.31,0.0,C1702948277,357009.54,378838.85,1,0
261,PAYMENT,8632.32,C1777503819,16088.0,7455.68,M645927684,0.0,0.0,0,0
590,CASH_IN,19627.45,C1593872889,1127192.29,1146819.74,C63545726,532162.21,512534.76,0,0
405,CASH_OUT,123929.48,C1351564580,0.0,0.0,C1123400782,1137219.5,1261148.99,0,0
23,TRANSFER,810036.8,C550623172,26040.8,0.0,C69335151,7874138.26,8684175.06,0,0
137,CASH_IN,268574.07,C940799865,81473.91,350047.98,C1971673582,0.0,0.0,0,0
131,CASH_OUT,102585.06,C677925929,0.0,0.0,C2060764393,129512.43,404986.74,0,0
380,TRANSFER,1276938.16,C923264896,0.0,0.0,C1658632030,5260510.76,6537448.92,0,0
473,CASH_OUT,7009.93,C2022649541,7009.93,0.0,C239424906,0.0,7009.93,1,0
253,PAYMENT,16170.23,C1929899252,0.0,0.0,M571026365,0.0,0.0,0,0
520,CASH_IN,98607.05,C596284059,543.0,99150.05,C190345978,2293304.73,2194697.68,0,0
636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
326,CASH_IN,19876.98,C12725307,100451.0,120327.98,C166978129,412936.2,393059.22,0,0
714,CASH_OUT,332740.39,C286424615,63503.0,0.0,C1650115367,2312518.3,2645258.69,0,0
41,CASH_OUT,28731.77,C1879141004,25306.0,0.0,C91546760,2804371.14,2833102.92,0,0
306,CASH_OUT,77332.51,C453817132,5394.0,0.0,C371901963,0.0,77332.51,0,0
13,PAYMENT,2315.09,C315557258,26034.71,23719.62,M902902173,0.0,0.0,0,0
42,CASH_OUT,175099.86,C1639641316,58722.0,0.0,C1647525254,0.0,175099.86,0,0
270,CASH_OUT,79712.37,C520405565,79712.37,0.0,C290202639,1193902.33,1273614.71,1,0
264,PAYMENT,7056.73,C270344953,0.0,0.0,M808692926,0.0,0.0,0,0
536,TRANSFER,285382.07,C1799496993,285382.07,0.0,C6772429,0.0,0.0,1,0
8,CASH_OUT,146459.25,C301177479,0.0,0.0,C895798008,288481.82,581346.67,0,0
309,CASH_IN,24375.71,C569562781,3140252.73,3164628.44,C203581583,221541.34,197165.63,0,0
42,CASH_OUT,561133.04,C1825193215,0.0,0.0,C122690642,6617461.98,7966702.43,0,0
18,PAYMENT,16827.93,C1652871153,0.0,0.0,M717844428,0.0,0.0,0,0
129,PAYMENT,19478.55,C2134800713,120076.25,100597.71,M468677958,0.0,0.0,0,0
284,TRANSFER,558050.49,C1190521661,558050.49,0.0,C1567764028,0.0,0.0,1,0
8,TRANSFER,1968712.62,C1951747688,0.0,0.0,C1039162432,2492295.37,5478833.48,0,0
202,PAYMENT,11765.45,C208720052,0.0,0.0,M1013828366,0.0,0.0,0,0
442,CASH_OUT,2758096.0,C868212192,2758096.0,0.0,C678830967,128192.29,2886288.29,1,0
35,CASH_IN,164442.83,C774333291,3024615.8,3189058.63,C650806625,5716172.08,5551729.24,0,0
286,CASH_OUT,312436.24,C828048982,0.0,0.0,C1733411931,322410.93,634847.17,0,0
355,PAYMENT,11598.94,C1847787323,50756.0,39157.06,M1461022038,0.0,0.0,0,0
704,TRANSFER,1820864.64,C2135939957,1820864.64,0.0,C2116903748,0.0,0.0,1,0
250,TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1,0
305,CASH_IN,201966.9,C2062935076,30978.0,232944.9,C513670344,0.0,574876.99,0,0
208,PAYMENT,2737.82,C559303916,0.0,0.0,M689399661,0.0,0.0,0,0
308,CASH_OUT,51133.91,C27594224,0.0,0.0,C1118199860,807256.99,858390.9,0,0
334,CASH_IN,129001.63,C745032800,11016.0,140017.63,C1874949385,8051867.26,7922865.63,0,0
302,CASH_OUT,1788729.73,C446736927,1788729.73,0.0,C1581175229,109598.5,1898328.23,1,0
399,PAYMENT,2263.62,C43149051,0.0,0.0,M203415946,0.0,0.0,0,0
213,PAYMENT,7897.43,C2072313827,11309.0,3411.57,M1146431652,0.0,0.0,0,0
254,PAYMENT,15812.43,C352332376,56554.46,40742.04,M493005829,0.0,0.0,0,0
131,TRANSFER,896412.98,C190728971,0.0,0.0,C394775110,1323913.55,2220326.53,0,0
372,TRANSFER,558791.29,C1932606118,0.0,0.0,C409003233,2498851.66,3057642.95,0,0
375,TRANSFER,118462.93,C353172290,118462.93,0.0,C1521894181,0.0,0.0,1,0
95,PAYMENT,28748.55,C1601239211,188777.9,160029.35,M992048389,0.0,0.0,0,0
379,CASH_IN,347597.86,C26368654,4936759.82,5284357.68,C2042372129,6820946.24,6473348.38,0,0
709,CASH_IN,25643.35,C615789914,111210.0,136853.35,C2136125831,1416121.48,1390478.12,0,0
187,CASH_OUT,124326.51,C1148703075,68011.0,0.0,C1636156542,0.0,124326.51,0,0
408,PAYMENT,6514.71,C1985381974,325291.0,318776.29,M1200573612,0.0,0.0,0,0
525,PAYMENT,48511.77,C1011248458,15090.0,0.0,M1365834505,0.0,0.0,0,0
225,CASH_OUT,355107.83,C820852568,589110.05,234002.23,C912933671,6692823.09,7047930.92,0,0
522,CASH_IN,135968.0,C1778094975,2392342.21,2528310.21,C1374167911,322005.34,186037.34,0,0
134,CASH_OUT,312735.47,C567182331,0.0,0.0,C1483309336,804887.07,1117622.54,0,0
163,PAYMENT,3628.35,C181366813,0.0,0.0,M2111882721,0.0,0.0,0,0
371,PAYMENT,2264.69,C930913160,0.0,0.0,M205462083,0.0,0.0,0,0
204,CASH_OUT,245385.51,C1890072202,0.0,0.0,C1538125111,5880067.28,6125452.79,0,0
258,CASH_IN,169660.4,C220883899,3152292.14,3321952.54,C972921679,2371489.67,2201829.28,0,0
213,PAYMENT,2534.92,C11071371,9963.0,7428.08,M1536714,0.0,0.0,0,0
140,TRANSFER,434546.5,C927936046,20404.0,0.0,C1130286765,238863.98,673410.48,0,0
37,PAYMENT,6643.98,C2066443555,292602.77,285958.79,M1294304829,0.0,0.0,0,0
374,CASH_OUT,77865.05,C522255433,14461.0,0.0,C345878060,42291.63,120156.69,0,0
323,PAYMENT,2178.7,C443820297,122826.0,120647.3,M2061799368,0.0,0.0,0,0
399,PAYMENT,62716.47,C305669316,160319.77,97603.31,M2021540879,0.0,0.0,0,0
217,CASH_OUT,13266.93,C1202836602,13266.93,0.0,C1265498656,963180.13,976447.07,1,0
723,TRANSFER,6199009.0,C838658203,6199009.0,0.0,C539837230,0.0,0.0,1,0
9,CASH_OUT,295405.49,C1192255978,103638.0,0.0,C280226418,0.0,329235.63,0,0
228,PAYMENT,3259.67,C674088360,177.0,0.0,M721007850,0.0,0.0,0,0
16,CASH_OUT,65637.89,C914070656,20510.0,0.0,C463832399,347258.75,1396161.28,0,0
371,CASH_OUT,431512.09,C496014928,0.0,0.0,C1472926942,2537254.31,2968766.4,0,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
164,PAYMENT,22580.73,C111484391,0.0,0.0,M867850271,0.0,0.0,0,0
279,CASH_OUT,151255.09,C609666604,59712.0,0.0,C1852440222,54188.71,205443.8,0,0
306,CASH_OUT,101376.28,C1811340669,835.0,0.0,C1361746333,149849.85,251226.13,0,0
235,CASH_IN,128578.01,C1278478052,13602171.88,13730749.89,C1430187713,1828849.42,1700271.41,0,0
403,CASH_OUT,152574.25,C2116750353,0.0,0.0,C677060215,2601000.79,2753575.05,0,0
208,CASH_IN,139370.39,C326050830,8589952.47,8729322.86,C1837844286,1212839.53,1073469.14,0,0
255,PAYMENT,25385.38,C2024519987,113889.12,88503.73,M13694832,0.0,0.0,0,0
18,PAYMENT,34686.98,C566160874,20629.47,0.0,M1973400660,0.0,0.0,0,0
639,CASH_OUT,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0
20,TRANSFER,57776.15,C1759724210,265855.0,208078.85,C1350068052,0.0,57776.15,0,0
20,PAYMENT,7255.51,C1555628435,0.0,0.0,M764651036,0.0,0.0,0,0
9,CASH_OUT,39918.23,C699763315,0.0,0.0,C1803348615,58007.37,97925.6,0,0
237,PAYMENT,3506.89,C873807104,102459.95,98953.06,M5279023,0.0,0.0,0,0
216,PAYMENT,3810.39,C1887196143,10287.0,6476.61,M1636626049,0.0,0.0,0,0
262,CASH_OUT,592615.53,C363777689,592615.53,0.0,C1766850055,3898705.9,4491321.43,1,0
210,CASH_OUT,76977.9,C87408508,160.0,0.0,C698039650,211170.82,288148.72,0,0
205,PAYMENT,9926.68,C789178377,0.0,0.0,M731275349,0.0,0.0,0,0
332,TRANSFER,113636.84,C1300328357,0.0,0.0,C989518738,207600.81,321237.65,0,0
250,CASH_OUT,330435.3,C345744907,79529.0,0.0,C1993861402,0.0,330435.3,0,0
328,CASH_OUT,254771.47,C1389904674,0.0,0.0,C1885951820,1106837.47,1361608.94,0,0
213,CASH_IN,71751.45,C548671472,47634.0,119385.45,C1659436695,2334806.68,2263055.23,0,0
440,CASH_OUT,10000000.0,C731792064,10000000.0,0.0,C1744886336,285336.96,10285336.96,1,0
631,TRANSFER,696575.46,C492478003,696575.46,0.0,C29466655,0.0,0.0,1,0
229,CASH_OUT,123514.09,C674370012,104183.0,0.0,C1916473606,134047.33,257561.42,0,0
354,PAYMENT,20006.28,C586936023,30933.0,10926.72,M89397130,0.0,0.0,0,0
404,TRANSFER,105096.75,C1435827600,0.0,0.0,C842937111,796567.46,582682.75,0,0
644,CASH_OUT,58019.57,C1969276418,6006.0,0.0,C636855173,0.0,58019.57,0,0
286,CASH_IN,58390.55,C860126187,12456925.93,12515316.47,C1991840824,70840.9,12450.35,0,0
160,CASH_OUT,409075.4,C1943827669,0.0,0.0,C1893611249,1300837.56,1709912.97,0,0
13,CASH_IN,284011.24,C1836862117,134863.64,418874.88,C1352924470,369922.59,85911.35,0,0
190,CASH_OUT,19797.82,C1265076674,56282.77,36484.95,C1926905323,39606.49,59404.31,0,0
17,CASH_OUT,148585.87,C249794338,0.0,0.0,C1225761077,377383.62,525969.49,0,0
140,TRANSFER,134815.19,C1348268706,0.0,0.0,C686079057,482993.19,617808.37,0,0
158,CASH_OUT,131863.28,C832631247,0.0,0.0,C1674550873,206926.27,338789.55,0,0
304,CASH_OUT,36360.68,C721472586,0.0,0.0,C35893918,141443.43,177804.11,0,0
36,CASH_OUT,136691.46,C1683497934,0.0,0.0,C1691842823,1083468.62,1099675.93,0,0
232,PAYMENT,6201.6,C1430047455,0.0,0.0,M1566256193,0.0,0.0,0,0
544,PAYMENT,10781.8,C402900442,0.0,0.0,M1791616560,0.0,0.0,0,0
283,CASH_OUT,13220.4,C1994592216,22356.0,9135.6,C387621203,203161.15,216381.55,0,0
350,CASH_OUT,224186.55,C1182442910,0.0,0.0,C1526966152,415374.84,639561.4,0,0
405,CASH_IN,48553.82,C1023640741,10672106.37,10720660.19,C1044328108,540254.16,491700.34,0,0
394,CASH_IN,210242.34,C477654438,4779719.11,4989961.45,C491496851,5213093.26,5002850.92,0,0
329,CASH_OUT,200403.57,C668487074,11318.0,0.0,C1107638870,0.0,200403.57,0,0
232,TRANSFER,838381.64,C1969341990,0.0,0.0,C636779273,2878126.45,3716508.09,0,0
346,CASH_OUT,220319.49,C303559750,20810.0,0.0,C335708461,0.0,220319.49,0,0
38,CASH_IN,272580.47,C1996226811,10953.0,283533.47,C1017198092,23427.11,0.0,0,0
164,PAYMENT,1464.25,C282700011,162885.3,161421.04,M141641172,0.0,0.0,0,0
256,TRANSFER,354822.2,C2460367,47906.0,0.0,C125044251,857691.11,1212513.31,0,0
